Customer_ID,Gender,Age,Income,Car_Type,Marital_Status,Has_Children,Education,Credit_Score,Purchased
CUST10204,Female,49.0,47788.0,Truck,Married,No,Bachelor,697.0,No
CUST11641,Male,39.0,38695.0,Sedan,Single,No,High School,718.0,Yes
CUST12014,Female,49.0,50069.0,Luxury,Single,No,Master,674.0,No
CUST10905,Male,26.0,39082.0,Sedan,Divorced,No,Bachelor,652.0,No
CUST10631,Female,31.0,28242.0,SUV,Married,No,Bachelor,723.0,Yes
CUST14593,Female,24.0,22164.0,Truck,Married,No,Master,751.0,No
CUST11974,Female,59.0,30483.0,Luxury,Married,Yes,Master,693.0,Yes
CUST10162,Female,41.0,30940.0,Sedan,Married,Yes,PhD,623.0,Yes
CUST13227,Male,29.0,34167.0,Luxury,Married,No,Master,766.0,No
CUST13000,Male,65.0,67483.0,SUV,Married,Yes,Bachelor,710.0,Yes
CUST14528,Female,54.0,42827.0,Sedan,Married,Yes,Bachelor,698.0,Yes
CUST10617,Male,60.0,48407.0,SUV,Married,No,Master,783.0,No
CUST10875,Female,34.0,66908.0,Luxury,Married,Yes,PhD,678.0,No
CUST11431,Female,53.0,32255.0,Luxury,Single,No,Bachelor,642.0,No
CUST10547,Female,21.0,53321.0,SUV,Divorced,No,PhD,602.0,Yes
CUST13392,Female,39.0,52682.0,Luxury,Married,Yes,High School,603.0,No
CUST14579,Male,55.0,31328.0,Luxury,Married,Yes,High School,643.0,Yes
CUST14255,Male,19.0,32915.0,SUV,Married,Yes,High School,782.0,Yes
CUST12426,Male,31.0,30343.0,SUV,Married,Yes,Master,704.0,Yes
CUST12897,Male,44.0,44617.0,Truck,Single,No,Bachelor,696.0,No
CUST12519,Female,45.0,26322.0,SUV,Married,Yes,PhD,662.0,Yes
CUST14113,Female,54.0,37457.0,SUV,Divorced,No,PhD,609.0,Yes
CUST11861,Female,41.0,41173.0,SUV,Single,Yes,Master,583.0,No
CUST10640,Male,25.0,37150.0,SUV,Divorced,No,Bachelor,604.0,No
CUST13039,Female,32.0,64964.0,Sedan,Single,No,Bachelor,601.0,Yes
CUST10637,Female,70.0,73163.0,Truck,Married,No,Bachelor,764.0,No
CUST13966,Female,32.0,43789.0,SUV,Married,Yes,PhD,797.0,Yes
CUST13977,Female,29.0,20000.0,Hatchback,Divorced,No,PhD,688.0,No
CUST13038,Male,38.0,45772.0,Sedan,Married,No,Master,641.0,No
CUST12096,Male,52.0,34451.0,SUV,Single,No,Bachelor,732.0,Yes
CUST12521,Female,31.0,47045.0,Sedan,Married,Yes,High School,631.0,Yes
CUST13128,Male,37.0,39988.0,SUV,Married,No,Bachelor,,Yes
CUST13737,Male,19.0,48220.0,Luxury,Widowed,Yes,Bachelor,654.0,No
CUST14520,Male,31.0,33315.0,Truck,Married,Yes,Master,693.0,Yes
CUST10921,Male,20.0,26793.0,SUV,Single,Yes,Master,634.0,No
CUST10546,Female,43.0,30607.0,Truck,Married,Yes,Master,658.0,No
CUST13729,Male,38.0,27404.0,Sedan,Married,Yes,High School,578.0,No
CUST11900,Male,20.0,46714.0,Hatchback,Single,No,High School,636.0,No
CUST12028,Male,30.0,48566.0,SUV,Single,No,Bachelor,609.0,No
CUST12301,Male,51.0,38536.0,SUV,Single,No,Bachelor,767.0,No
CUST11885,Male,28.0,32875.0,Hatchback,Married,Yes,Bachelor,755.0,Yes
CUST11642,Female,53.0,24262.0,SUV,Married,Yes,Master,624.0,Yes
CUST13828,Female,38.0,21019.0,Luxury,Single,No,Bachelor,615.0,No
CUST14845,Male,37.0,41470.0,Hatchback,Married,No,PhD,654.0,Yes
CUST12097,Male,33.0,68880.0,Truck,Single,No,High School,693.0,No
CUST14390,Male,27.0,37250.0,Sedan,Married,No,Master,663.0,Yes
CUST13623,Female,58.0,40572.0,SUV,Single,Yes,High School,701.0,Yes
CUST14527,Male,58.0,39834.0,Sedan,Divorced,No,High School,746.0,Yes
CUST10705,Male,24.0,62688.0,Truck,Married,Yes,Master,614.0,No
CUST10836,Male,30.0,30212.0,Sedan,Married,Yes,Bachelor,654.0,Yes
CUST10601,Male,45.0,36597.0,Sedan,Married,Yes,High School,719.0,No
CUST12184,Male,48.0,36884.0,SUV,Married,No,Master,696.0,No
CUST13931,Male,31.0,43025.0,Luxury,Married,No,Bachelor,684.0,No
CUST12523,Male,30.0,49740.0,SUV,Single,No,Bachelor,708.0,Yes
CUST14340,Female,51.0,93498.0,Truck,Single,No,High School,741.0,No
CUST11582,Male,27.0,35134.0,SUV,Single,No,Master,673.0,Yes
CUST14299,Male,33.0,36025.0,Luxury,Divorced,Yes,Bachelor,716.0,No
CUST12576,Male,29.0,43973.0,SUV,Single,No,Bachelor,718.0,Yes
CUST13014,Male,31.0,32499.0,SUV,Widowed,No,High School,802.0,Yes
CUST11070,Male,25.0,56254.0,SUV,Married,Yes,High School,769.0,Yes
CUST11775,Male,39.0,66968.0,Hatchback,Married,Yes,Master,727.0,Yes
CUST14844,Female,34.0,38475.0,SUV,Married,No,Bachelor,764.0,Yes
CUST11283,Female,27.0,38595.0,SUV,Married,Yes,Bachelor,620.0,Yes
CUST13102,Female,37.0,50838.0,Sedan,Divorced,No,Master,556.0,Yes
CUST14789,Male,50.0,38453.0,Sedan,Single,No,PhD,717.0,No
CUST11836,Male,42.0,27511.0,Luxury,Single,No,PhD,714.0,No
CUST14275,Male,37.0,69936.0,Sedan,Married,No,Master,675.0,Yes
CUST11019,Female,35.0,28545.0,Sedan,Married,Yes,Bachelor,637.0,Yes
CUST14698,Female,33.0,41269.0,SUV,Married,Yes,Master,743.0,Yes
CUST11326,Female,26.0,35759.0,Luxury,Married,No,Bachelor,707.0,Yes
CUST10475,Male,21.0,63340.0,SUV,Married,No,Bachelor,568.0,Yes
CUST14656,Male,42.0,43844.0,SUV,Married,Yes,Master,560.0,Yes
CUST11651,Male,40.0,27160.0,SUV,Married,Yes,Bachelor,668.0,No
CUST14790,Female,43.0,61491.0,Sedan,Divorced,No,Bachelor,694.0,No
CUST14318,Male,60.0,59329.0,SUV,Married,Yes,Bachelor,636.0,Yes
CUST12655,Male,30.0,51057.0,Hatchback,Divorced,No,Bachelor,607.0,No
CUST12518,Female,46.0,55569.0,SUV,Single,No,Master,775.0,Yes
CUST12628,Male,52.0,22769.0,Luxury,Married,Yes,Master,641.0,Yes
CUST11373,Female,62.0,46069.0,Sedan,Single,Yes,Bachelor,561.0,Yes
CUST10739,Female,39.0,42659.0,Hatchback,Married,Yes,High School,679.0,No
CUST13681,Female,39.0,37015.0,Hatchback,Divorced,Yes,Bachelor,684.0,Yes
CUST12480,Male,25.0,23233.0,Sedan,Divorced,No,Master,793.0,Yes
CUST10867,Female,25.0,30554.0,Truck,Married,No,Master,636.0,Yes
CUST11140,Female,44.0,33707.0,SUV,Married,Yes,Master,674.0,Yes
CUST10997,Female,33.0,59836.0,SUV,Married,Yes,Master,595.0,Yes
CUST11337,Female,19.0,26453.0,Truck,Married,Yes,Bachelor,571.0,No
CUST10541,Male,39.0,25965.0,SUV,Single,No,High School,620.0,Yes
CUST11099,Female,31.0,23061.0,Hatchback,Married,Yes,Bachelor,770.0,Yes
CUST11132,Male,39.0,33621.0,Sedan,Single,No,Bachelor,523.0,Yes
CUST14888,Female,52.0,87722.0,SUV,Married,Yes,Master,642.0,Yes
CUST14750,Male,33.0,28751.0,Sedan,Married,Yes,PhD,678.0,No
CUST12258,Male,30.0,27367.0,SUV,Married,No,Master,672.0,No
CUST14055,Male,40.0,39652.0,SUV,Married,Yes,Master,648.0,Yes
CUST10059,Female,39.0,50900.0,SUV,Married,Yes,PhD,658.0,Yes
CUST13131,Female,42.0,63835.0,Sedan,Single,No,PhD,646.0,Yes
CUST11938,Male,45.0,49532.0,SUV,Married,No,High School,674.0,Yes
CUST14224,Female,37.0,31485.0,Sedan,Married,Yes,Bachelor,746.0,Yes
CUST14973,Male,32.0,52516.0,Sedan,Divorced,Yes,Bachelor,640.0,Yes
CUST11078,Female,69.0,25229.0,Sedan,Married,Yes,Master,685.0,No
CUST12968,Female,59.0,76104.0,SUV,Married,Yes,High School,648.0,Yes
CUST13181,Female,31.0,48143.0,Hatchback,Divorced,No,High School,673.0,No
CUST12809,Male,35.0,29265.0,SUV,Married,No,Bachelor,787.0,Yes
CUST10940,Female,47.0,45317.0,Hatchback,Widowed,No,Master,756.0,Yes
CUST11080,Male,28.0,20000.0,Sedan,Divorced,Yes,Bachelor,633.0,No
CUST10187,Male,40.0,20000.0,SUV,Divorced,No,Bachelor,731.0,Yes
CUST12680,Male,26.0,22801.0,Hatchback,Divorced,No,High School,649.0,No
CUST12085,Female,43.0,57740.0,Truck,Widowed,Yes,Bachelor,764.0,No
CUST12249,Female,40.0,34859.0,SUV,Married,No,High School,706.0,Yes
CUST14927,Female,40.0,44299.0,SUV,Married,Yes,PhD,693.0,Yes
CUST12023,Female,40.0,28377.0,Hatchback,Single,No,High School,692.0,No
CUST12728,Male,41.0,25119.0,SUV,Widowed,No,Bachelor,760.0,No
CUST11492,Female,26.0,31198.0,Truck,Widowed,No,High School,682.0,No
CUST13669,Female,57.0,23914.0,Sedan,Married,No,PhD,784.0,No
CUST10226,Male,37.0,45819.0,Sedan,Single,No,Bachelor,634.0,Yes
CUST13360,Male,24.0,27815.0,Sedan,Single,No,Bachelor,693.0,No
CUST11929,Female,44.0,34089.0,SUV,Divorced,No,Bachelor,639.0,Yes
CUST14819,Female,35.0,33023.0,Sedan,Married,Yes,Bachelor,663.0,Yes
CUST14522,Male,30.0,31960.0,Hatchback,Married,Yes,Bachelor,732.0,Yes
CUST11404,Female,22.0,52464.0,Sedan,Widowed,No,Bachelor,647.0,No
CUST12179,Female,65.0,56289.0,SUV,Single,No,Master,716.0,Yes
CUST10697,Female,29.0,44885.0,Truck,Married,No,Bachelor,547.0,Yes
CUST11124,Male,46.0,32652.0,Truck,Single,Yes,Bachelor,685.0,No
CUST13106,Female,20.0,30591.0,SUV,Divorced,No,Bachelor,528.0,No
CUST13897,Female,35.0,30184.0,Sedan,Married,Yes,High School,791.0,Yes
CUST11778,Male,27.0,39274.0,SUV,Married,Yes,Master,629.0,Yes
CUST12908,Male,42.0,20000.0,Sedan,Married,Yes,Master,569.0,Yes
CUST11037,Female,22.0,20000.0,Truck,Widowed,No,PhD,635.0,No
CUST14207,Male,28.0,44644.0,SUV,Married,No,Master,603.0,Yes
CUST12256,Female,40.0,20000.0,SUV,Married,No,Master,,Yes
CUST10313,Male,36.0,34533.0,Sedan,Married,Yes,Master,684.0,Yes
CUST12281,Female,22.0,42522.0,Hatchback,Married,No,Master,837.0,No
CUST11416,Female,33.0,44137.0,Hatchback,Married,Yes,Master,671.0,Yes
CUST11036,Male,44.0,26391.0,Luxury,Married,Yes,Master,690.0,No
CUST12159,Female,32.0,47287.0,SUV,Married,Yes,Master,737.0,Yes
CUST14195,Female,39.0,33954.0,Luxury,Married,No,Bachelor,708.0,No
CUST11754,Female,19.0,26776.0,Truck,Married,No,PhD,679.0,No
CUST13166,Female,48.0,31509.0,SUV,Divorced,Yes,High School,745.0,Yes
CUST13989,Male,42.0,31897.0,SUV,Married,No,Bachelor,654.0,Yes
CUST14655,Female,65.0,20443.0,Luxury,Single,No,PhD,664.0,No
CUST13263,Male,48.0,20000.0,Luxury,Divorced,No,High School,831.0,No
CUST13403,Female,35.0,35392.0,SUV,Single,No,Master,624.0,Yes
CUST14025,Male,44.0,52487.0,SUV,Divorced,No,High School,599.0,Yes
CUST11506,Male,23.0,54141.0,SUV,Married,Yes,Bachelor,741.0,Yes
CUST11923,Female,62.0,35684.0,SUV,Married,No,PhD,827.0,Yes
CUST10448,Male,39.0,39120.0,SUV,Single,Yes,Master,756.0,Yes
CUST12710,Male,67.0,36419.0,Hatchback,Married,Yes,Bachelor,672.0,No
CUST12570,Female,22.0,58634.0,Sedan,Single,No,Master,682.0,Yes
CUST10589,Male,30.0,47167.0,Sedan,Married,Yes,Bachelor,641.0,Yes
CUST12607,Female,47.0,52790.0,Sedan,Divorced,No,Master,701.0,No
CUST10361,Female,28.0,24778.0,Sedan,Single,No,Bachelor,743.0,No
CUST12183,Male,38.0,36168.0,Sedan,Married,Yes,Bachelor,705.0,Yes
CUST11134,Male,41.0,35221.0,Sedan,Married,Yes,Bachelor,621.0,Yes
CUST13946,Female,21.0,50959.0,Sedan,Married,Yes,Master,653.0,No
CUST12155,Male,43.0,32373.0,Hatchback,Married,Yes,High School,668.0,No
CUST11830,Female,27.0,39737.0,Hatchback,Divorced,No,Master,646.0,No
CUST11053,Female,34.0,44123.0,Sedan,Married,No,High School,720.0,Yes
CUST12460,Female,43.0,28771.0,Sedan,Married,Yes,Bachelor,778.0,Yes
CUST10022,Female,46.0,52224.0,SUV,Married,No,Bachelor,805.0,Yes
CUST12066,Male,42.0,30291.0,SUV,Married,No,High School,627.0,Yes
CUST11653,Male,36.0,41525.0,SUV,Married,Yes,Bachelor,576.0,Yes
CUST13032,Male,39.0,66021.0,Luxury,Single,No,Bachelor,721.0,No
CUST14369,Male,32.0,22439.0,Sedan,Married,Yes,Bachelor,708.0,Yes
CUST12846,Male,26.0,41296.0,Hatchback,Married,Yes,Master,669.0,No
CUST14102,Male,24.0,30849.0,Sedan,Single,Yes,Master,752.0,Yes
CUST12468,Male,46.0,52187.0,SUV,Married,No,Bachelor,660.0,Yes
CUST12325,Male,47.0,36528.0,Sedan,Divorced,Yes,Bachelor,688.0,No
CUST10460,Male,37.0,31428.0,Sedan,Married,No,Bachelor,683.0,Yes
CUST11067,Male,40.0,28187.0,Sedan,Married,No,Bachelor,681.0,No
CUST10087,Female,22.0,32461.0,Sedan,Single,No,High School,610.0,No
CUST11430,Female,25.0,69338.0,SUV,Married,No,Master,711.0,Yes
CUST14907,Female,54.0,22940.0,SUV,Married,Yes,Bachelor,761.0,Yes
CUST10282,Male,26.0,35326.0,SUV,Married,Yes,Master,700.0,Yes
CUST12483,Male,54.0,48245.0,Sedan,Married,Yes,Master,780.0,No
CUST10462,Female,40.0,26796.0,SUV,Married,Yes,High School,695.0,Yes
CUST10212,Male,36.0,36483.0,SUV,Married,No,Master,725.0,Yes
CUST14714,Female,49.0,41363.0,Truck,Married,No,PhD,752.0,Yes
CUST11368,Male,37.0,26632.0,Sedan,Divorced,No,Master,656.0,No
CUST10234,Female,57.0,59556.0,SUV,Married,Yes,Master,645.0,No
CUST14250,Female,48.0,54297.0,Truck,Married,Yes,Bachelor,692.0,Yes
CUST10597,Female,40.0,62568.0,Sedan,Married,Yes,Master,635.0,No
CUST14453,Male,62.0,27384.0,SUV,Married,Yes,High School,718.0,Yes
CUST12250,Female,34.0,46662.0,Sedan,Single,No,Master,795.0,Yes
CUST14100,Female,44.0,38602.0,Luxury,Married,No,Master,706.0,No
CUST12283,Female,34.0,21387.0,Truck,Married,No,Bachelor,664.0,No
CUST10662,Male,30.0,56300.0,Truck,Divorced,No,PhD,739.0,Yes
CUST11501,Male,25.0,55229.0,Truck,Divorced,No,Bachelor,629.0,No
CUST12285,Female,53.0,47823.0,Luxury,Married,Yes,Master,666.0,No
CUST14751,Female,45.0,61618.0,Truck,Divorced,No,Bachelor,754.0,No
CUST13248,Male,65.0,63090.0,SUV,Single,No,PhD,660.0,No
CUST12977,Male,43.0,32707.0,Truck,Married,No,Master,700.0,Yes
CUST14246,Male,26.0,28799.0,Hatchback,Married,Yes,High School,652.0,No
CUST10779,Male,53.0,56180.0,SUV,Married,No,Master,633.0,Yes
CUST13434,Female,26.0,47205.0,SUV,Single,No,Master,667.0,Yes
CUST13484,Female,27.0,34428.0,Sedan,Married,No,Master,699.0,Yes
CUST14664,Male,41.0,41995.0,SUV,Divorced,No,Bachelor,729.0,No
CUST13252,Female,45.0,37400.0,Sedan,Married,Yes,Master,800.0,Yes
CUST14871,Male,22.0,67777.0,Luxury,Married,No,High School,711.0,No
CUST10685,Female,60.0,26055.0,SUV,Single,No,Master,664.0,No
CUST14632,Male,67.0,57079.0,SUV,Married,Yes,High School,732.0,Yes
CUST12794,Male,43.0,30498.0,Luxury,Divorced,No,Master,669.0,No
CUST13492,Male,25.0,38876.0,Hatchback,Single,No,Bachelor,740.0,Yes
CUST12171,Male,32.0,36629.0,SUV,Married,Yes,High School,718.0,Yes
CUST13938,Female,19.0,43113.0,Sedan,Married,Yes,Master,712.0,Yes
CUST11850,Male,27.0,24229.0,Sedan,Married,Yes,Master,615.0,No
CUST10487,Male,31.0,61298.0,SUV,Married,Yes,Bachelor,699.0,Yes
CUST11688,Female,20.0,28917.0,SUV,Married,Yes,Bachelor,688.0,No
CUST12230,Female,60.0,30721.0,SUV,Married,Yes,Bachelor,603.0,Yes
CUST13320,Female,56.0,41663.0,Hatchback,Married,No,High School,700.0,No
CUST12320,Female,39.0,52962.0,Sedan,Married,Yes,Master,665.0,Yes
CUST10782,Male,26.0,36977.0,Hatchback,Married,Yes,Bachelor,677.0,No
CUST10521,Male,35.0,96405.0,Luxury,Single,Yes,Master,714.0,Yes
CUST10522,Male,69.0,26301.0,SUV,Divorced,No,High School,658.0,No
CUST12887,Male,19.0,55088.0,Hatchback,Divorced,No,Bachelor,687.0,No
CUST14020,Female,46.0,51939.0,Sedan,Married,Yes,Bachelor,746.0,No
CUST12398,Female,27.0,78225.0,Sedan,Married,Yes,Bachelor,711.0,Yes
CUST12207,Male,45.0,26250.0,SUV,Married,Yes,Bachelor,705.0,Yes
CUST13537,Female,35.0,48642.0,Sedan,Married,Yes,Bachelor,640.0,No
CUST13612,Male,43.0,32736.0,Sedan,Married,Yes,High School,694.0,Yes
CUST13800,Female,41.0,38067.0,SUV,Married,No,PhD,566.0,Yes
CUST14449,Male,29.0,22838.0,Hatchback,Single,Yes,Bachelor,729.0,No
CUST11511,Male,28.0,27997.0,Sedan,Widowed,No,Bachelor,750.0,Yes
CUST11882,Male,53.0,31571.0,Sedan,Divorced,Yes,Bachelor,734.0,No
CUST10651,Female,26.0,20516.0,Sedan,Married,Yes,Bachelor,674.0,No
CUST12835,Male,24.0,46946.0,Hatchback,Divorced,No,Bachelor,646.0,Yes
CUST13142,Female,50.0,20000.0,SUV,Divorced,No,High School,651.0,No
CUST10369,Female,45.0,29410.0,Sedan,Married,Yes,High School,696.0,No
CUST12685,Male,35.0,28359.0,Sedan,Divorced,Yes,Master,675.0,No
CUST10118,Male,18.0,50359.0,Sedan,Married,Yes,Master,682.0,No
CUST13377,Male,55.0,68345.0,Truck,Divorced,Yes,Master,759.0,Yes
CUST14331,Male,33.0,28464.0,Luxury,Married,No,Bachelor,601.0,Yes
CUST12216,Female,24.0,28215.0,Sedan,Married,Yes,Master,730.0,No
CUST14513,Male,21.0,40428.0,SUV,Single,No,High School,757.0,No
CUST11613,Male,18.0,32034.0,Sedan,Married,Yes,Bachelor,735.0,Yes
CUST13375,Female,31.0,54699.0,Hatchback,Single,Yes,Bachelor,744.0,Yes
CUST10962,Male,36.0,77121.0,Hatchback,Married,Yes,Bachelor,701.0,Yes
CUST12510,Male,26.0,58186.0,Luxury,Married,Yes,Master,728.0,No
CUST13607,Female,39.0,55352.0,SUV,Married,Yes,Master,624.0,Yes
CUST14578,Female,52.0,30791.0,Truck,Single,No,Bachelor,649.0,No
CUST13503,Female,26.0,25270.0,SUV,Single,No,PhD,673.0,Yes
CUST13084,Female,30.0,22112.0,Truck,Married,Yes,Bachelor,650.0,Yes
CUST12415,Female,32.0,44864.0,SUV,Single,No,Bachelor,694.0,No
CUST14688,Female,59.0,46641.0,SUV,Single,No,High School,674.0,No
CUST14269,Male,19.0,39494.0,Luxury,Married,Yes,Master,684.0,No
CUST12185,Male,66.0,38535.0,Sedan,Married,Yes,Bachelor,606.0,No
CUST14292,Male,36.0,25286.0,Luxury,Married,Yes,PhD,750.0,No
CUST12037,Female,37.0,21301.0,SUV,Married,Yes,Bachelor,740.0,Yes
CUST14294,Female,50.0,29191.0,Luxury,Divorced,No,Bachelor,633.0,No
CUST10772,Male,30.0,27603.0,Truck,Single,No,Bachelor,596.0,No
CUST11284,Female,38.0,45402.0,Sedan,Divorced,Yes,Bachelor,713.0,Yes
CUST14637,Female,26.0,37139.0,Hatchback,Married,Yes,Bachelor,685.0,Yes
CUST14772,Male,48.0,37218.0,Truck,Widowed,No,Master,718.0,Yes
CUST14609,Female,63.0,29993.0,Hatchback,Married,Yes,High School,718.0,No
CUST11414,Male,42.0,25081.0,Hatchback,Single,No,Master,635.0,Yes
CUST11234,Female,58.0,29229.0,Sedan,Married,Yes,High School,656.0,Yes
CUST13560,Female,34.0,33535.0,Sedan,Married,Yes,Bachelor,719.0,Yes
CUST10435,Female,28.0,25194.0,SUV,Married,No,Bachelor,595.0,Yes
CUST11674,Male,27.0,25056.0,Hatchback,Married,Yes,Bachelor,711.0,Yes
CUST10365,Male,47.0,52158.0,Sedan,Divorced,Yes,PhD,713.0,No
CUST12847,Male,46.0,27437.0,SUV,Married,Yes,Bachelor,655.0,Yes
CUST10231,Male,25.0,40471.0,Sedan,Married,Yes,High School,745.0,Yes
CUST14383,Female,38.0,32531.0,Sedan,Single,No,PhD,678.0,No
CUST10147,Female,22.0,34375.0,SUV,Married,Yes,Bachelor,730.0,Yes
CUST14432,Male,36.0,28535.0,Hatchback,Married,No,Bachelor,695.0,Yes
CUST10407,Female,38.0,33183.0,Sedan,Divorced,No,PhD,715.0,Yes
CUST12090,Male,60.0,31046.0,Truck,Divorced,No,PhD,588.0,Yes
CUST10086,Female,34.0,68054.0,Sedan,Married,Yes,Bachelor,617.0,Yes
CUST10844,Male,67.0,35058.0,Sedan,Married,Yes,Bachelor,675.0,No
CUST11031,Female,28.0,89316.0,Truck,Single,No,Bachelor,630.0,No
CUST12677,Male,46.0,25875.0,Truck,Married,Yes,PhD,702.0,Yes
CUST13257,Female,61.0,35015.0,Luxury,Married,No,Bachelor,630.0,Yes
CUST12771,Male,62.0,37098.0,Sedan,Married,Yes,Master,699.0,Yes
CUST13285,Female,42.0,24420.0,Luxury,Married,Yes,Bachelor,622.0,Yes
CUST12704,Male,26.0,24175.0,Sedan,Married,Yes,Bachelor,608.0,No
CUST10855,Female,39.0,20000.0,Hatchback,Single,Yes,High School,641.0,No
CUST10078,Male,27.0,35027.0,SUV,Married,Yes,Bachelor,651.0,Yes
CUST12247,Female,58.0,43500.0,Sedan,Married,Yes,Bachelor,819.0,Yes
CUST14603,Male,24.0,29095.0,Sedan,Married,Yes,Bachelor,631.0,No
CUST14180,Female,22.0,33346.0,Hatchback,Single,Yes,Master,725.0,Yes
CUST12962,Male,29.0,52247.0,Luxury,Single,Yes,High School,724.0,Yes
CUST14647,Male,42.0,34516.0,SUV,Married,Yes,Bachelor,680.0,Yes
CUST12279,Female,69.0,33851.0,SUV,Married,Yes,High School,632.0,Yes
CUST12643,Female,49.0,31229.0,Hatchback,Divorced,No,Bachelor,746.0,Yes
CUST14920,Female,44.0,27388.0,SUV,Single,Yes,High School,688.0,No
CUST13936,Female,40.0,53567.0,Sedan,Single,Yes,Bachelor,653.0,Yes
CUST14480,Male,31.0,20000.0,SUV,Widowed,No,High School,773.0,Yes
CUST12176,Female,43.0,35249.0,Sedan,Single,No,Bachelor,689.0,Yes
CUST10424,Male,33.0,56746.0,SUV,Single,No,Bachelor,718.0,Yes
CUST10392,Female,60.0,33097.0,Sedan,Divorced,Yes,Master,602.0,No
CUST14761,Male,44.0,42373.0,SUV,Single,Yes,Bachelor,744.0,Yes
CUST13473,Male,54.0,28858.0,Sedan,Divorced,Yes,Master,751.0,No
CUST10104,Female,33.0,30702.0,Sedan,Widowed,No,Bachelor,680.0,No
CUST13799,Female,43.0,35798.0,SUV,Married,No,Bachelor,615.0,Yes
CUST14967,Female,27.0,39022.0,SUV,Married,Yes,Bachelor,681.0,Yes
CUST13980,Male,39.0,35404.0,Luxury,Married,Yes,Master,679.0,No
CUST12858,Male,54.0,29414.0,Sedan,Single,Yes,Master,621.0,No
CUST11948,Male,44.0,22484.0,Sedan,Single,No,Master,735.0,No
CUST11459,Female,48.0,39867.0,SUV,Married,Yes,Bachelor,684.0,Yes
CUST13313,Male,26.0,50629.0,Truck,Married,No,Bachelor,763.0,Yes
CUST12882,Female,57.0,48343.0,SUV,Divorced,Yes,Bachelor,706.0,No
CUST13467,Male,37.0,29651.0,SUV,Married,Yes,Bachelor,628.0,No
CUST14825,Female,60.0,27233.0,Hatchback,Married,Yes,PhD,776.0,No
CUST11587,Female,45.0,32242.0,SUV,Married,Yes,Bachelor,628.0,Yes
CUST13722,Male,55.0,30030.0,Sedan,Married,Yes,High School,608.0,No
CUST11731,Female,35.0,40960.0,SUV,Married,Yes,Master,739.0,Yes
CUST14800,Female,25.0,49703.0,Truck,Married,Yes,Master,627.0,Yes
CUST13886,Male,26.0,30036.0,SUV,Married,Yes,Master,730.0,Yes
CUST14002,Male,42.0,37072.0,Sedan,Single,No,Bachelor,614.0,Yes
CUST11791,Female,31.0,51253.0,Sedan,Married,Yes,Master,740.0,Yes
CUST12355,Female,46.0,44338.0,Truck,Single,No,High School,714.0,Yes
CUST11940,Female,30.0,25907.0,SUV,Single,Yes,Bachelor,598.0,No
CUST10702,Female,46.0,54163.0,Hatchback,Single,No,Master,629.0,No
CUST12442,Male,18.0,40144.0,Luxury,Divorced,No,High School,632.0,No
CUST14537,Male,54.0,26509.0,Sedan,Single,No,Bachelor,711.0,Yes
CUST10496,Female,56.0,47728.0,Truck,Married,No,Master,654.0,Yes
CUST10464,Male,43.0,34138.0,Truck,Widowed,No,Bachelor,787.0,Yes
CUST14733,Male,42.0,26719.0,SUV,Divorced,No,Bachelor,644.0,Yes
CUST14366,Female,29.0,45016.0,SUV,Divorced,Yes,Bachelor,609.0,Yes
CUST10172,Male,55.0,30368.0,Sedan,Divorced,No,Bachelor,704.0,Yes
CUST13126,Male,32.0,61677.0,Sedan,Married,No,Bachelor,663.0,No
CUST14832,Female,20.0,47512.0,Luxury,Widowed,No,PhD,731.0,No
CUST12540,Female,58.0,32985.0,SUV,Divorced,No,Bachelor,687.0,No
CUST13318,Male,28.0,26463.0,Sedan,Married,Yes,Master,719.0,Yes
CUST13001,Female,46.0,39794.0,SUV,Divorced,No,High School,713.0,No
CUST12260,Female,19.0,42524.0,Sedan,Single,No,Bachelor,704.0,Yes
CUST12112,Male,57.0,23301.0,Truck,Single,No,Bachelor,772.0,Yes
CUST10900,Male,57.0,40760.0,Sedan,Single,No,Master,672.0,Yes
CUST11446,Female,49.0,49675.0,SUV,Single,Yes,High School,717.0,Yes
CUST13635,Female,32.0,47723.0,Hatchback,Single,No,PhD,729.0,No
CUST10741,Male,42.0,31450.0,SUV,Married,Yes,Bachelor,705.0,Yes
CUST12293,Female,34.0,28326.0,Sedan,Divorced,No,Bachelor,720.0,Yes
CUST12452,Male,45.0,46867.0,SUV,Married,Yes,Bachelor,695.0,Yes
CUST12855,Male,41.0,39030.0,SUV,Married,No,Master,673.0,Yes
CUST14119,Female,38.0,66803.0,Hatchback,Single,No,High School,691.0,Yes
CUST11206,Female,46.0,20000.0,Sedan,Married,Yes,Master,675.0,No
CUST10509,Female,39.0,39410.0,Luxury,Divorced,No,Master,715.0,No
CUST14515,Female,59.0,35673.0,SUV,Single,Yes,Bachelor,695.0,Yes
CUST12970,Female,19.0,21481.0,Sedan,Divorced,Yes,Master,683.0,No
CUST12851,Female,36.0,40758.0,Sedan,Single,Yes,Bachelor,623.0,Yes
CUST13370,Male,51.0,38632.0,SUV,Widowed,No,Master,726.0,Yes
CUST11549,Female,35.0,40737.0,SUV,Married,Yes,Bachelor,679.0,Yes
CUST13323,Female,53.0,24386.0,SUV,Divorced,No,Bachelor,712.0,No
CUST12202,Female,33.0,21177.0,SUV,Single,Yes,Bachelor,668.0,Yes
CUST12566,Male,47.0,42774.0,SUV,Married,Yes,PhD,734.0,Yes
